交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺),類別
房地(土地+建物),內湖路一段２８５巷６９弄５號三樓,3.0,44.0,0,22.67,604260,0.0,,25.08492,121.567165,西湖站出口1,292,無電梯_4樓以下
房地(土地+建物),福山街５６巷３號二樓,2.0,,0,21.63,476086,0.0,,25.046049,121.617365,南港展覽館站出口7,891,無電梯_4樓以下
房地(土地+建物),安康路１８５號三樓,3.0,40.0,0,31.12,446598,0.0,,25.065973,121.611285,東湖站出口2,135,無電梯_4樓以下
房地(土地+建物),信義路六段２６巷１號二樓,2.0,34.0,0,39.23,492032,0.0,,25.033926,121.575651,象山站出口3,518,無電梯_4樓以下
房地(土地+建物),金龍路２１號,1.0,40.0,0,34.92,535501,0.0,,25.084806,121.594615,內湖站出口1,123,無電梯_4樓以下
房地(土地+建物),濱江街１７２號二樓,2.0,55.0,0,15.33,449856,0.0,,25.072434,121.537772,大直站出口2,1210,無電梯_4樓以下
房地(土地+建物),文德路６６巷６９弄１４號三樓,3.0,38.0,0,32.0,556173,0.0,,25.076736,121.582597,文德站出口2,270,無電梯_4樓以下
房地(土地+建物),康樂街１３６巷１８弄４８號二樓,2.0,38.0,0,23.94,509547,0.0,,25.071184,121.61855,東湖站出口3,806,無電梯_4樓以下
房地(土地+建物),復興一路５７之４號,1.0,53.0,0,17.74,479100,0.0,,25.14176,121.503185,新北投站出口1,534,無電梯_4樓以下
房地(土地+建物),成功路三段１７４巷２６弄６之１號,1.0,43.0,0,22.63,751115,0.0,,25.081128,121.590052,內湖站出口1,515,無電梯_4樓以下
房地(土地+建物),三合街二段４１０巷４號二樓,2.0,53.0,0,7.22,499745,0.0,,25.126918,121.503,奇岩站出口1,221,無電梯_4樓以下
房地(土地+建物),星雲街２２號二樓,2.0,37.0,0,30.37,411536,0.0,,25.077992,121.590717,文德站出口1,517,無電梯_4樓以下
房地(土地+建物),吳興街３６８巷１５號二樓,2.0,32.0,0,25.29,553601,0.0,,25.024807,121.566346,象山站出口2,915,無電梯_4樓以下
房地(土地+建物),通河西街一段１１６號三樓,3.0,36.0,0,35.43,440283,0.0,,25.086321,121.512082,劍潭站出口3,1317,無電梯_4樓以下
房地(土地+建物),大直街６２巷５弄８號三樓,3.0,43.0,0,33.28,624924,0.0,,25.083622,121.544952,大直站出口1,414,無電梯_4樓以下
房地(土地+建物),辛亥路一段７巷５號二樓,2.0,,0,45.81,700011,0.0,,25.019273,121.527637,台電大樓站出口1,102,無電梯_4樓以下
房地(土地+建物),景華街１２１巷１７弄５號二樓,2.0,46.0,0,25.24,515044,0.0,,24.996735,121.545924,景美站出口2,603,無電梯_4樓以下
房地(土地+建物),保儀路１０９巷１８弄５號二樓,2.0,,0,32.66,437873,0.0,,24.985462,121.568967,萬芳社區站出口,1460,無電梯_4樓以下
