鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,年度
文山區,房地(土地+建物),保儀路１７５號四樓,22.75,住,,,1120506,土地5建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,,86.39,3,2,1,有,無,10400000,120384.0,,0.0,0,其他增建；,RPQPMLLJOHIGFAA17DA,81.62,0.0,4.77,無,,,112
大同區,房地(土地+建物),延平北路四段２８２巷４９號,33.0,住,,,1120527,土地1建物1車位0,一層，騎樓,二層,公寓(5樓含以下無電梯),住家用,,59.6,2,2,1,有,無,12500000,209732.0,,0.0,0,其他增建；,RPWNMLSJOHIGFBA38DA,59.6,0.0,0.0,無,1892.0,,112
萬華區,房地(土地+建物),德昌街１８９號三樓,20.33,住,,,1120506,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,,59.75,3,1,1,有,無,8700000,145607.0,,0.0,0,其他增建；,RPQNMLKLOHIGFBA17DA,59.75,0.0,0.0,無,,,112
文山區,房地(土地+建物),木新路三段７４巷１弄７號四樓,35.8,住,,,1120528,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,99.58,3,2,1,有,無,13800000,138582.0,,0.0,0,頂樓加蓋；其他增建；,RPTNMLLMNHIGFAA47DA,85.44,0.0,14.14,無,,,112
文山區,房地(土地+建物),木柵路四段１５９巷１８２號四樓,27.33,住,,,1120513,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,,99.73,3,2,1,有,無,8450000,84729.0,,0.0,0,,RPQOMLPJPHIGFAA57DA,85.72,0.0,14.01,無,,,112
大同區,房地(土地+建物),赤峰街４７巷５號,111.0,住,,,1120525,土地1建物1車位0,全,二層,透天厝,住家用,,168.15,11,6,3,有,無,57000000,338983.0,,0.0,0,頂樓加蓋；,RPOOMLLLOHIGFBA17DA,168.15,0.0,0.0,無,,,112
大安區,房地(土地+建物)+車位,光復南路２６０巷３８之３號,44.84,住,,,1120526,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,,168.99,4,2,2,有,有,47200000,279306.0,一樓平面,0.0,0,,RPTOMLSKPHIGFFA78DA,168.99,0.0,0.0,有,,,112
松山區,房地(土地+建物),南京東路三段２５６巷２８弄１７號三樓,32.5,住,,,1120527,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,97.03,3,2,1,有,無,24000000,247346.0,,0.0,0,陽台外推；其他增建；,RPUNMLMKPHIGFDA97DA,97.03,0.0,0.0,無,,,112
萬華區,房地(土地+建物),長順街４８巷１１號,72.0,住,,,1120427,土地1建物1車位0,全,二層,透天厝,住家用,,80.96,3,2,2,有,無,16000000,197628.0,,0.0,0,1樓空地增建頂樓加蓋；,RPVNMLMLNHIGFBA77DA,80.96,0.0,0.0,無,,,112
大安區,房地(土地+建物),和平東路二段１７５巷４４弄５號三樓,58.75,住,,,1120429,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,166.44,6,2,6,有,無,37500000,225306.0,,0.0,0,陽台外推；,RPTNMLLJQHIGFFA97DA,150.79,0.0,15.65,無,,,112
萬華區,房地(土地+建物),雙園街６０巷４６弄１號,56.0,住,,,1120302,土地1建物1車位0,全,二層,透天厝,住家用,,69.28,4,2,3,有,無,19200000,277136.0,,0.0,0,,RPPOMLTKPHIGFBA08DA,69.28,0.0,0.0,無,,,112
大安區,房地(土地+建物),大安路一段１９巷１６號二樓,43.65,住,,,1120223,土地4建物1車位0,二層，陽台，見其他登記事項,七層,華廈(10層含以下有電梯),住家用,,181.48,4,2,2,有,無,46300000,255125.0,,0.0,0,陽台外推；其他增建；,RPQNMLKKQHIGFFA67DA,181.48,0.0,0.0,有,,,112
文山區,房地(土地+建物),木柵路二段１６１巷８號三樓,29.0,住,,,1121106,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,82.58,3,2,1,有,無,12400000,150157.0,,0.0,0,,RPQNMLQKJIIGFAA17DA,82.58,0.0,0.0,無,,,112
南港區,房地(土地+建物),合順街８巷３弄３３號三樓,22.0,住,,,1121111,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,77.0,3,2,1,有,無,9200000,119481.0,,0.0,0,,RPOOMLSLJIIGFDA67DA,77.0,0.0,0.0,無,,,112
中正區,房地(土地+建物),金門街１２巷１弄１號,40.19,住,,,1121110,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,90.13,4,2,2,有,無,29000000,321757.0,,0.0,0,其他增建；未登記建物；,RPSNMLLJKIIGFAA86DA,90.13,0.0,0.0,無,,,112
中正區,房地(土地+建物),臨沂街７５巷１０之２號,27.0,住,,,1121103,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,,71.43,2,2,1,有,無,18500000,258995.0,,0.0,0,,RPRNMLOLJIIGFBA27DA,71.43,0.0,0.0,無,,,112
文山區,房地(土地+建物),忠順街一段２６巷２７弄８號三樓,45.78,住,,,1121004,土地2建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,97.85,4,0,4,有,無,12200000,124681.0,,0.0,0,陽台外推；其他增建；含租約；,RPTNMLPJIIIGFAA17DA,97.85,0.0,0.0,無,,,112
文山區,房地(土地+建物),興德路６２巷１４號五樓,28.71,住,,,1121010,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,,96.92,3,2,1,有,無,12460000,128560.0,,0.0,0,,RPRQMLLMIIIGFAA17DA,74.4,0.0,22.52,無,534.0,,112
文山區,房地(土地+建物),辛亥路四段１６６巷１６號,28.0,住,,,1121015,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,,82.0,2,2,1,有,無,15850000,193293.0,,0.0,0,其他增建；,RPQNMLPKIIIGFAA96DA,82.0,0.0,0.0,無,625.0,,112
中正區,房地(土地+建物),羅斯福路三段８４巷２１號二樓,16.98,住,,,1121021,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,,105.4,3,2,2,有,有,24000000,227704.0,,0.0,0,陽台外推；其他增建；,RPQNMLNJJIIGFAA76DA,77.68,0.0,16.47,有,,,112
文山區,房地(土地+建物),指南路一段１８號三樓,37.33,住,,,1121012,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,,107.7,4,1,3,有,無,16000000,148561.0,,0.0,0,頂樓加蓋；,RPQNMLTKJIIGFAA47DA,107.7,0.0,0.0,無,,,112
文山區,房地(土地+建物),興隆路三段１１６巷３弄４號四樓,30.0,住,,,1121013,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,66.3,4,2,1,有,無,10500000,158371.0,,0.0,0,頂樓加蓋；,RPXOMLKLJIIGFAA47DA,66.3,0.0,0.0,無,,,112
中正區,房地(土地+建物),中華路二段３０３巷３號,19.24,住,,,1121028,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),住家用,,50.87,0,0,0,無,無,20500000,402988.0,,0.0,0,其他增建；未登記建物；,RPQNMLRJJIIGFAA17DA,50.87,0.0,0.0,無,,,112
萬華區,房地(土地+建物),桂林路２２８巷３０弄１２號,21.0,住,,,1121029,土地1建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,,32.1,2,1,1,有,無,4200000,130841.0,,0.0,0,其他增建；,RPPOMLPKJIIGFBA17DA,32.1,0.0,0.0,無,,,112
大安區,房地(土地+建物),樂利路２８巷７號三樓,46.0,住,,,1120905,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,126.9,3,2,2,有,無,26560000,209299.0,,0.0,0,,RPRNMLNJIIIGFFA27DA,126.9,0.0,0.0,無,,,112
文山區,房地(土地+建物),興隆路三段１１６巷３弄１１號二樓,37.0,住,,,1120920,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,80.0,3,2,2,有,無,11360000,142000.0,,0.0,0,其他增建；,RPPOMLKLRHIGFAA37DA,80.0,0.0,0.0,無,1081.0,,112
信義區,房地(土地+建物),松山路５１５巷８號四樓,30.25,住,,,1120913,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,87.93,3,2,1,有,無,16880000,191971.0,,0.0,0,其他增建；,RPVNMLOJIIIGFDA57DA,87.93,0.0,0.0,無,,,112
文山區,房地(土地+建物),木柵路四段１５９巷１７８號四樓,28.02,住,,,1120903,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,,93.64,3,2,1,有,無,9680000,103375.0,,0.0,0,其他增建；,RPSNMLMKIIIGFAA86DA,81.9,0.0,11.74,無,,,112
萬華區,房地(土地+建物),長順街４６巷２７號,50.0,住,,,1120911,土地2建物1車位0,全,二層,透天厝,住家用,,67.08,0,3,2,有,無,10060000,149970.0,,0.0,0,頂樓加蓋；其他增建；,RPSNMLPLRHIGFBA18DA,67.08,0.0,0.0,無,,,112
南港區,房地(土地+建物),東新街７７巷１５弄８號,30.0,住,,,1120920,土地1建物1車位0,一層，平台，騎樓,三層,公寓(5樓含以下無電梯),住家用,,57.03,2,2,1,有,無,13000000,227950.0,,0.0,0,平台夾層；,RPSNMLNLIIIGFDA37DA,57.03,0.0,0.0,無,,,112
大安區,房地(土地+建物),新生南路三段７之４號,33.83,住,,,1120919,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,,167.6,0,0,0,無,無,38000000,226730.0,,0.0,0,其他增建；,RPRNMLNLIIIGFFA47DA,167.6,0.0,0.0,有,,,112
南港區,房地(土地+建物),合順街８巷３弄４５號二樓,21.25,住,,,1120913,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,77.0,3,2,2,有,無,9800000,127273.0,,0.0,0,陽台外推；其他增建；,RPUOMLTKRHIGFDA98DA,77.0,0.0,0.0,無,,,112
文山區,房地(土地+建物),景仁街７９巷１號三樓,37.75,住,,,1120922,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,100.93,3,2,2,有,無,18380000,182106.0,,0.0,0,陽台外推；其他增建；,RPVNMLQLRHIGFAA48DA,88.27,0.0,12.66,無,,,112
文山區,房地(土地+建物),木新路二段２１８巷３號,26.25,住,,,1120919,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,78.67,3,2,1,有,無,17680000,224736.0,,0.0,0,其他增建；,RPPNMLLJJIIGFAA09DA,68.51,10.16,0.0,無,1412.0,,112
文山區,房地(土地+建物),興隆路四段２９巷２弄１２號四樓,29.23,住,,,1120910,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,86.17,3,2,1,有,無,12680000,147151.0,,0.0,0,陽台外推；頂樓加蓋；,RPSVMLOJIIIGFAA77DA,74.18,0.0,11.99,無,1445.0,,112
文山區,房地(土地+建物),景華街１２８巷３弄３號四樓,29.2,住,,,1120905,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,,110.35,3,2,2,有,無,16500000,149524.0,,0.0,0,陽台外推；其他增建；,RPWOMLLJJIIGFAA27DA,93.81,0.0,16.54,無,,,112
松山區,房地(土地+建物),八德路四段７２巷１２弄１０號四樓,43.25,住,,,1120903,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,106.92,3,2,1,有,無,25500000,238496.0,,0.0,0,頂樓加蓋；,RPPNMLLLJIIGFDA96DA,106.92,0.0,0.0,無,,,112
文山區,房地(土地+建物),辛亥路四段１８８巷２４弄５號三樓,32.25,住,,,1120816,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,90.77,3,2,1,有,無,14200000,156439.0,,0.0,0,陽台外推；,RPPNMLMLQHIGFAA37DA,71.44,0.0,19.33,無,1556.0,,112
松山區,房地(土地+建物),延吉街３９號三樓,30.25,住,,,1120812,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,,90.33,3,2,2,有,無,17000000,188199.0,,0.0,0,買方負擔土增稅379620元正,RPUOMLLKQHIGFDA18EA,90.33,0.0,0.0,無,,,112
松山區,房地(土地+建物),八德路四段１０６巷４弄１２號二樓,51.5,住,,,1120831,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,151.68,4,2,2,有,無,30500000,201081.0,,0.0,0,,RPUNMLRJRHIGFDA58DA,132.78,0.0,18.9,無,,,112
松山區,房地(土地+建物),市民大道五段６３號二樓,29.0,住,,,1120821,土地1建物1車位0,二層，露台,四層,公寓(5樓含以下無電梯),住家用,,95.32,3,1,1,有,無,19000000,199329.0,,0.0,0,,RPPNMLKKRHIGFDA47DA,95.32,0.0,0.0,無,,,112
文山區,房地(土地+建物),木新路三段２１８號,31.0,住,,,1120810,土地1建物1車位0,一層，二層，騎樓,,公寓(5樓含以下無電梯),住家用,,90.14,4,3,2,有,無,15000000,166408.0,,0.0,0,陽台外推；頂樓加蓋；,RPQNMLNKRHIGFAA67EA,90.14,0.0,0.0,無,,,112
南港區,房地(土地+建物),研究院路二段１９７巷２３號二樓,49.67,住,,,1120808,土地1建物1車位0,二層，陽台,三層,公寓(5樓含以下無電梯),住家用,,71.65,2,1,1,有,無,8800000,122819.0,,0.0,0,,RPQOMLPLQHIGFDA18DA,71.65,0.0,0.0,無,,,112
文山區,房地(土地+建物),興隆路二段９６巷８１號,113.0,住,,,1120826,土地1建物1車位0,全,二層,透天厝,住家用,,133.32,4,2,2,有,無,31300000,234773.0,,0.0,0,頂樓加蓋；,RPQNMLQJRHIGFAA77DA,133.32,0.0,0.0,無,,,112
大安區,房地(土地+建物),忠孝東路四段２１６巷８弄１０號三樓,31.0,住,,,1120829,土地1建物1車位0,三層，露台,七層,華廈(10層含以下有電梯),住家用,,137.76,3,2,2,有,無,36460000,264663.0,,0.0,0,建築物含有：前陽台外推約2坪左右陽台外推；,RPRNMLPLIIIGFFA77EA,137.76,0.0,0.0,有,2025.0,,112
大安區,房地(土地+建物),大安路一段１９巷１４號五樓,23.84,住,,,1120826,土地3建物1車位0,五層，陽臺，見其他登記事項,七層,華廈(10層含以下有電梯),住家用,,120.72,2,2,2,有,無,35680000,295560.0,,0.0,0,陽台外推；其他增建；,RPRNMLKKJIIGFFA17DA,120.72,0.0,0.0,有,2083.0,,112
松山區,房地(土地+建物),八德路二段３６６巷５５弄６號三樓,32.0,住,,,1120723,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,83.65,3,2,1,有,無,20500000,245069.0,,0.0,0,其他增建；,RPVNMLTJQHIGFDA78DA,83.65,0.0,0.0,無,,,112
文山區,房地(土地+建物),指南路二段４５巷４４號三樓,30.25,住,,,1120708,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,,89.67,4,1,2,有,無,14000000,156128.0,,0.0,0,其他增建；,RPVNMLPKRHIGFAA28DA,89.67,0.0,0.0,無,2175.0,,112
中正區,房地(土地+建物),汀州路一段３０６巷５號四樓,19.25,住,,,1120711,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,40.95,3,1,2,有,無,11350000,277167.0,,0.0,0,陽台外推；頂樓加蓋；,RPPOMLRKQHIGFAA87DA,32.85,0.0,8.1,無,2179.0,,112
南港區,房地(土地+建物),合順街８巷３弄３２號三樓,21.25,住,,,1120704,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,77.0,3,2,1,有,無,8600000,111688.0,,0.0,0,其他增建；,RPTNMLSKPHIGFDA48DA,77.0,0.0,0.0,無,,,112
信義區,房地(土地+建物),松仁路３１５巷１０號,41.5,住,,,1120728,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,,88.77,3,2,2,有,無,24650000,277684.0,,0.0,0,其他增建；,RPQPMLMLQHIGFDA97DA,88.77,0.0,0.0,無,,,112
文山區,房地(土地+建物),木新路二段２１８巷１號三樓,46.0,住,,,1120715,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,99.57,3,2,1,有,無,14300000,143618.0,,0.0,0,其他增建；,RPVNMLSJRHIGFAA48DA,90.14,0.0,9.43,無,,,112
大安區,房地(土地+建物),通化街１４３巷１９號三樓,36.25,住,,,1120625,土地2建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,,103.44,3,2,2,有,無,23400000,226218.0,,0.0,0,陽台外推；,RPRNMLSKQHIGFFA58DA,103.44,0.0,0.0,無,,,112
文山區,房地(土地+建物),辛亥路四段１８８巷４號三樓,32.72,住,,,1120415,土地3建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,75.69,3,2,1,有,無,12880000,170168.0,,0.0,0,其他增建；,RPUNMLPJIIIGFAA27DA,75.69,0.0,0.0,無,,,112
大同區,房地(土地+建物),大龍街４４號,97.0,住,,,1130205,土地1建物1車位0,全,二層,透天厝,住家用,,108.7,8,0,8,有,無,61000000,561178.0,,0.0,0,頂樓加蓋；,RPPNMLOJLHJGFBA17EA,108.7,0.0,0.0,無,,,113
大安區,房地(土地+建物),市民大道四段６４號四樓之７,18.73,住,,,1130120,土地1建物1車位0,四層，陽臺,七層,華廈(10層含以下有電梯),住家用,,73.61,2,1,1,有,有,21000000,285287.0,,0.0,0,陽台外推；,RPPNMLRLKHJGFFA97EA,73.61,0.0,0.0,有,,,113
南港區,房地(土地+建物),合順街８巷３弄１７號,21.75,住,,,1130115,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,,77.0,2,2,1,有,無,12700000,164935.0,,0.0,0,其他增建：防火巷。其他增建；,RPUNMLRKJHJGFDA97DA,77.0,0.0,0.0,無,,,113
信義區,房地(土地+建物),永吉路４９１巷５弄４５號,25.0,住,,,1121204,土地1建物1車位0,全,三層,透天厝,住家用,,73.95,0,4,2,有,無,18800000,254226.0,,0.0,0,頂樓加蓋；其他增建；,RPROMLPLKIIGFDA77DA,73.95,0.0,0.0,無,,,113
南港區,房地(土地+建物),合順街８巷５弄３９號二樓,21.25,住,,,1121217,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,77.0,2,2,1,有,無,10200000,132468.0,,0.0,0,其他增建：陽台。其他增建；,RPTOMLTKKIIGFDA28DA,77.0,0.0,0.0,無,,,113
文山區,房地(土地+建物),興隆路二段１５３巷４弄６號二樓,47.25,住,,,1121206,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,134.99,4,2,2,有,無,20600000,152604.0,,0.0,0,陽台外推；其他增建；,RPSNMLSJKIIGFAA57DA,117.05,0.0,17.94,無,,,113
文山區,房地(土地+建物),興隆路三段１８１巷５弄６號三樓,39.33,住,,,1121223,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,,93.78,4,2,1,有,無,14000000,149286.0,,0.0,0,頂樓加蓋；其他增建；,RPVNMLSLKIIGFAA08DA,93.78,0.0,0.0,無,953.0,,113
文山區,房地(土地+建物),木柵路一段３００號三樓,17.5,住,,,1121205,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,63.74,3,2,1,有,無,9700000,152181.0,,0.0,0,其他增建；,RPOOMLMLKIIGFAA86DA,63.74,0.0,0.0,無,972.0,,113
文山區,房地(土地+建物),木柵路四段１５９巷１９２號二樓,25.43,住,,,1121221,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,,94.65,3,2,1,有,無,9000000,95087.0,,0.0,0,,RPTNMLTKJHJGFAA77DA,78.44,0.0,16.21,無,,,113
信義區,房地(土地+建物)+車位,瑞雲街１２號,223.0,住,,,1121218,土地1建物1車位1,全,二層,透天厝,住家用,,212.01,6,2,4,有,無,60500000,285364.0,其他,16.5,0,本案頂樓增建二層3層及4層?頂樓加蓋；具重建或重劃、都更等效益；,RPRNMLMLKHJGFDA47EA,160.79,25.62,25.6,無,,,113
文山區,房地(土地+建物),保儀路１０９巷１８弄４號二樓,31.75,住,,,1121217,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,107.96,3,2,1,有,無,14380000,133197.0,,0.0,0,陽台外推；其他增建；,RPWNMLMLKHJGFAA57DA,107.96,0.0,0.0,無,,,113
松山區,房地(土地+建物),八德路三段１２巷６３弄１５號,33.0,住,,,1121121,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,,77.09,3,3,3,有,無,28050000,363860.0,,0.0,0,,RPROMLOLJIIGFDA57DA,77.09,0.0,0.0,無,1298.0,,113
松山區,房地(土地+建物),八德路四段７２巷１２弄４號二樓,43.25,住,,,1121118,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,106.92,3,2,1,有,無,19000000,177703.0,,0.0,0,,RPSNMLNKKIIGFDA47DA,106.92,0.0,0.0,無,1303.0,,113
