交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺)
房地(土地+建物),格致路２０３號七樓之１、七樓之２,7.0,25.0,1,24.76,436248,0.0,,25.142181,121.549337,石牌站出口1,4575
房地(土地+建物)+車位,菁山路７２巷２７號四樓,4.0,1.0,1,27.08,701553,0.0,,25.139463,121.551544,石牌站出口1,4557
房地(土地+建物),福興路４巷１５弄２號五樓,5.0,,0,22.12,468445,0.0,,25.003498,121.551833,辛亥站出口,553
房地(土地+建物),中華路二段４１６巷１１０號八樓,8.0,30.0,1,44.01,511240,0.0,,25.026848,121.502002,龍山寺站出口2,945
房地(土地+建物),信義路六段７６巷２弄１０３號三樓,3.0,39.0,0,29.21,701903,0.0,,25.032374,121.575646,象山站出口3,511
房地(土地+建物),青年路３０巷８號九樓之２,9.0,35.0,1,30.92,582119,0.0,,25.02633,121.503791,龍山寺站出口3,1034
房地(土地+建物),文德路２１０巷３０弄３８號四樓,4.0,39.0,0,29.26,539972,0.0,,25.07723,121.584928,文德站出口2,129
房地(土地+建物),興隆路二段９６巷９７號,,42.0,0,50.63,1036886,0.0,,24.997482,121.550865,萬芳醫院站出口,724
房地(土地+建物)+車位,五常街１１巷７號十五樓之２,15.0,2.0,1,34.7,865792,11.51,217202.0,25.064767,121.537842,行天宮站出口4,692
房地(土地+建物)+車位,五常街１１巷５號十一樓之１,11.0,2.0,1,58.21,1000579,22.13,212381.0,25.064522,121.537885,行天宮站出口4,676
房地(土地+建物),延壽街３３０巷７弄１６號二樓,2.0,30.0,1,30.6,794095,0.0,,25.055296,121.561786,南京三民站出口1,432
房地(土地+建物),信義路五段１５０巷３４２弄３１號三樓,3.0,,0,30.09,659696,0.0,,25.026991,121.570493,象山站出口2,601
房地(土地+建物)+車位,松江路４１０號五樓之１,5.0,6.0,1,37.79,1030128,9.01,355161.0,25.064134,121.532785,行天宮站出口4,420
房地(土地+建物),東湖路１１３巷８６號六樓之１,6.0,28.0,1,27.15,559804,0.0,,25.071778,121.615757,東湖站出口3,649
房地(土地+建物)+車位,五常街１１巷５號四樓之１,4.0,2.0,1,63.53,826496,11.51,191138.0,25.064522,121.537885,行天宮站出口4,676
房地(土地+建物),福德街３００巷４３弄７號,1.0,39.0,0,23.59,720770,0.0,,25.040521,121.586134,後山埤站出口2,558
房地(土地+建物)+車位,珠海路１０９巷１６號三樓,3.0,26.0,1,49.11,386880,0.0,,25.141784,121.503815,新北投站出口1,536
房地(土地+建物),康樂街１３６巷２９弄５號五樓,5.0,38.0,0,16.25,546554,0.0,,25.072273,121.617788,東湖站出口3,824
房地(土地+建物),民生東路二段１４７巷１２弄２６號二樓,2.0,56.0,0,20.74,602718,0.0,,25.059969,121.534167,行天宮站出口3,79
房地(土地+建物),港墘路１５５巷７弄７號五樓,5.0,41.0,0,43.75,511959,0.0,,25.076623,121.575607,港墘站出口1,390
房地(土地+建物),羅斯福路三段８４巷１２弄４之２號四樓,4.0,,0,19.13,750247,0.0,,25.021472,121.525473,台電大樓站出口4,191
房地(土地+建物)+車位,潮州街６５號八樓,8.0,7.0,1,160.73,1265365,60.37,0.0,25.029154,121.525182,古亭站出口5,320
房地(土地+建物),樂群二路１８０號七樓,7.0,22.0,1,47.01,656903,0.0,,25.079609,121.558089,劍南路站出口3,562
房地(土地+建物),育英街７９號五樓之１,5.0,1.0,1,20.41,812481,0.0,,24.992658,121.538814,景美站出口3,175
房地(土地+建物)+車位,木新路三段９５巷７弄３號八樓,8.0,12.0,1,66.49,540233,13.07,191278.0,24.981723,121.563561,萬芳社區站出口,1937
房地(土地+建物),和興路５２巷７弄６號三樓,3.0,25.0,1,11.5,515742,0.0,,24.984537,121.547849,大坪林站出口5,504
房地(土地+建物),中山北路六段４３５號四樓,4.0,43.0,0,24.83,600174,0.0,,25.11444,121.52724,明德站出口2,989
房地(土地+建物)+車位,敦煌路８０巷２之１號三樓之１,3.0,14.0,1,59.34,790859,11.29,0.0,25.075773,121.517599,圓山站出口2,511
房地(土地+建物),萬隆街８３之１號三樓,3.0,40.0,0,41.4,560344,0.0,,25.000165,121.536436,萬隆站出口1,282
房地(土地+建物)+車位,內湖路一段６２９巷１０１弄２０號六樓之１,6.0,20.0,1,56.94,562030,0.0,,25.081496,121.577362,港墘站出口1,219
房地(土地+建物),復興南路二段３２９號十三樓,13.0,35.0,1,34.38,927390,0.0,,25.023787,121.543568,科技大樓站出口,263
房地(土地+建物)+車位,建國北路三段７１號十三樓,13.0,6.0,1,25.18,784320,2.51,836653.0,25.065123,121.537204,行天宮站出口4,678
房地(土地+建物),內湖路三段３４９號五樓,5.0,42.0,0,30.85,469941,0.0,,25.089177,121.584283,內湖站出口1,1173
房地(土地+建物)+車位,建國北路三段７１號二樓之５,2.0,6.0,1,27.09,707599,2.5,840000.0,25.065123,121.537204,行天宮站出口4,678
房地(土地+建物)+車位,建國北路三段７１號十一樓,11.0,6.0,1,25.18,766675,2.51,836653.0,25.065123,121.537204,行天宮站出口4,678
房地(土地+建物)+車位,通河街１７號四樓,4.0,9.0,1,38.4,585902,0.0,,25.08008,121.523349,劍潭站出口2,382
房地(土地+建物)+車位,信安街１０３巷８之６號三樓,3.0,8.0,1,56.52,933277,12.27,0.0,25.025141,121.557566,六張犁站出口,507
房地(土地+建物),內湖路一段２１７巷３４號四樓,4.0,38.0,1,32.92,607514,0.0,,25.084097,121.564132,西湖站出口1,320
房地(土地+建物),興隆路四段２９巷４弄３９號五樓,5.0,40.0,0,26.59,383939,0.0,,24.990044,121.560648,萬芳醫院站出口,1079
房地(土地+建物),永吉路３２６巷２５號三樓,3.0,38.0,0,30.31,692761,0.0,,25.044214,121.575526,永春站出口1,360
房地(土地+建物),中山北路七段１１４巷１０弄１號二樓,2.0,47.0,0,27.03,536414,0.0,,25.12196,121.532684,石牌站出口2,1902
房地(土地+建物),星雲街３３巷１６號四樓,4.0,34.0,0,45.69,481479,0.0,,25.079299,121.591051,文德站出口1,549
房地(土地+建物)+車位,民權東路六段２８０巷１５５弄９號四樓,4.0,28.0,1,46.26,627091,0.0,,25.068847,121.608332,東湖站出口1,318
房地(土地+建物)+車位,延壽街３３０巷１６弄５號八樓之２,8.0,13.0,1,63.87,829814,0.0,,25.055134,121.559328,南京三民站出口1,551
房地(土地+建物),敦化南路二段２００巷１４弄１０之１號四樓,4.0,42.0,0,30.56,709389,0.0,,25.021904,121.54759,六張犁站出口,562
房地(土地+建物),中山北路二段２６巷２４號三樓,3.0,10.0,1,32.54,768217,0.0,,25.053905,121.521166,中山站出口3,144
房地(土地+建物)+車位,格致路１７７號三樓,3.0,9.0,1,123.57,675615,27.71,216528.0,25.141767,121.549457,石牌站出口1,4554
房地(土地+建物),延平北路三段１８巷４２號二樓,2.0,11.0,1,22.01,606463,0.0,,25.063895,121.509813,大橋頭站出口1A,203
房地(土地+建物)+車位,向陽路１６２巷５８號三樓,3.0,11.0,1,85.0,571749,0.0,,25.055939,121.595708,昆陽站出口4,627
房地(土地+建物)+車位,經貿二路２５５巷９號,1.0,11.0,1,52.74,937746,14.31,0.0,25.061338,121.614455,南港軟體園區站出口1,177
房地(土地+建物),公路１８７巷１０號,1.0,47.0,0,34.05,355335,0.0,,25.132303,121.502681,北投站出口2,379
房地(土地+建物)+車位,臥龍街３１６號九樓之１,9.0,12.0,1,75.34,852387,27.83,179662.0,25.016603,121.559948,麟光站出口,256
房地(土地+建物),延壽街３３０巷７弄１８號七樓之１,7.0,30.0,1,35.04,813320,0.0,,25.055312,121.561927,南京三民站出口1,429
房地(土地+建物),吳興街２２０巷２５號二樓,2.0,33.0,1,44.74,677251,0.0,,25.027336,121.562485,台北101/世貿站出口3,612
房地(土地+建物),新生北路一段４７巷８號,1.0,53.0,0,17.64,805046,0.0,,25.047927,121.530586,松江南京站出口3,420
房地(土地+建物),成功路二段４９６號二樓,2.0,41.0,0,25.99,384752,0.0,,25.07349,121.589708,文德站出口1,707
房地(土地+建物),建國南路一段４４巷１５號五樓,5.0,31.0,0,31.51,793288,0.0,,25.044218,121.53546,忠孝新生站出口4,299
房地(土地+建物),忠孝東路六段２７８巷２３弄１１號二樓,2.0,42.0,0,27.61,637540,0.0,,25.048625,121.590041,昆陽站出口1,330
房地(土地+建物),吉林路４５６巷３７號三樓,3.0,54.0,0,22.91,589151,0.0,,25.067084,121.528606,中山國小站出口4,505
房地(土地+建物),德行東路４６巷５弄６號四樓,4.0,45.0,0,40.41,692830,0.0,,25.106405,121.526645,芝山站出口2,519
房地(土地+建物),華齡街６６號三樓,3.0,42.0,0,30.53,558716,0.0,,25.084428,121.519742,劍潭站出口2,521
房地(土地+建物)+車位,內湖路一段７號七樓,7.0,3.0,1,47.32,949862,10.21,293830.0,25.085176,121.558525,劍南路站出口3,265
房地(土地+建物)+車位,迪化街二段１５８號十五樓之８,15.0,1.0,1,57.94,808616,9.71,0.0,25.066822,121.510066,大橋頭站出口1A,423
房地(土地+建物),基隆路一段１４７巷５弄３２號三樓之７,3.0,30.0,1,11.82,880190,0.0,,25.042861,121.566921,市政府站出口4,180
房地(土地+建物)+車位,向陽路１９６巷８號十一樓,11.0,13.0,1,49.26,781990,6.81,264317.0,25.056383,121.594046,昆陽站出口3,645
房地(土地+建物)+車位,民權東路六段１８０巷７２弄６號七樓,7.0,13.0,1,67.54,708505,14.61,171116.0,25.06601,121.592401,文德站出口1,1564
房地(土地+建物)+車位,敬業三路１６２巷６８號三樓,3.0,22.0,1,47.02,680598,0.0,,25.077568,121.557998,劍南路站出口3,776
房地(土地+建物),中山北路七段１９０巷３２之５號,2.0,49.0,0,26.59,432547,0.0,,25.126087,121.535964,石牌站出口1,2424
房地(土地+建物),大安路二段６６號四樓之１０,4.0,12.0,1,12.97,1130461,0.0,,25.03224,121.545854,大安站出口4,213
房地(土地+建物)+車位,敦化南路一段１６１巷７０號二樓,2.0,1.0,1,33.97,759468,0.0,,25.043399,121.552577,忠孝敦化站出口2,216
房地(土地+建物)+車位,信安街１０３巷６之７號二樓,2.0,1.0,1,37.92,853383,8.69,304948.0,25.024995,121.557275,六張犁站出口,475
房地(土地+建物),內湖路一段９１巷９２弄１６號,1.0,33.0,0,38.33,696121,0.0,,25.087111,121.563571,西湖站出口1,614
房地(土地+建物),西園路二段２２５巷８號三樓,3.0,36.0,0,29.18,411253,0.0,,25.027059,121.495014,龍山寺站出口2,1017
房地(土地+建物),環山路二段１０９巷３弄１５號三樓,3.0,33.0,0,37.57,535038,0.0,,25.084398,121.575223,港墘站出口1,478
房地(土地+建物),信義路三段１３４巷７４號六樓,6.0,36.0,1,35.6,955187,0.0,,25.029763,121.538893,大安森林公園站出口5,496
房地(土地+建物),松仁路３０８巷１１１號四樓,4.0,37.0,0,30.59,547587,0.0,,25.020046,121.570963,麟光站出口,1256
房地(土地+建物)+車位,經貿二路１５７巷３６弄１０２號四樓,4.0,8.0,1,83.25,793217,13.66,219619.0,25.062005,121.613833,南港軟體園區站出口1,272
房地(土地+建物)+車位,民權東路六段２９６巷７２之２號八樓,8.0,26.0,1,46.16,628312,0.0,,25.070343,121.609091,葫洲站出口1,262
房地(土地+建物),新民路８３號五樓,5.0,42.0,0,32.24,387749,0.0,,25.141438,121.5132,新北投站出口1,1094
房地(土地+建物)+車位,五常街１１巷９號六樓,6.0,2.0,1,58.53,683367,0.0,,25.064903,121.537782,行天宮站出口4,698
房地(土地+建物),中和街４９３巷３弄１５號二樓,2.0,42.0,1,37.22,322385,0.0,,25.144514,121.495698,新北投站出口2,1092
房地(土地+建物),新生南路三段２３號十二樓,12.0,36.0,1,40.03,974201,0.0,,25.024732,121.534926,台電大樓站出口2,775
房地(土地+建物),合江街９３巷２３號四樓,4.0,39.0,0,24.34,630594,0.0,,25.059557,121.540298,中山國中站出口,397
房地(土地+建物)+車位,星雲街１６巷６３號八樓,8.0,9.0,1,68.95,910589,11.85,0.0,25.077149,121.591968,文德站出口1,659
房地(土地+建物),臨沂街６１巷５之５號五樓,5.0,53.0,0,30.0,716693,0.0,,25.036956,121.529385,東門站出口8,323
房地(土地+建物)+車位,莒光路３３９號十二樓,12.0,4.0,1,83.13,760662,16.74,328554.0,25.030828,121.497404,龍山寺站出口2,534
房地(土地+建物)+車位,敦化南路一段１６１巷７０號四樓,4.0,1.0,1,68.09,1054493,0.0,,25.043399,121.552577,忠孝敦化站出口2,216
房地(土地+建物)+車位,吳興街６００巷７６弄２２號二樓之１,2.0,6.0,1,36.48,689622,10.55,0.0,25.018374,121.570478,麟光站出口,1196
房地(土地+建物),富貴一路５巷６號五樓,5.0,41.0,0,40.34,453595,0.0,,25.114833,121.523798,明德站出口2,741
房地(土地+建物)+車位,政大二街２１５巷１９號五樓,5.0,24.0,1,27.72,399740,0.0,,24.989214,121.587183,動物園站出口1,1246
房地(土地+建物)+車位,潮州街６５號十二樓,12.0,7.0,1,210.25,900038,60.37,228590.0,25.029154,121.525182,古亭站出口5,320
房地(土地+建物),光華路２６巷５號七樓之３、七樓之４,7.0,44.0,1,26.76,355059,0.0,,25.137164,121.541635,石牌站出口1,3626
房地(土地+建物),環河北路二段２１９號,1.0,45.0,0,30.43,788736,0.0,,25.069917,121.509408,大橋頭站出口1A,769
房地(土地+建物)+車位,星雲街１５０巷２４號三樓,3.0,26.0,1,41.43,617950,0.0,,25.079551,121.595754,內湖站出口2,469
房地(土地+建物),健康路３２５巷６弄１９號四樓,4.0,35.0,0,35.94,723428,0.0,,25.055145,121.568096,南京三民站出口4,522
房地(土地+建物),麗山街８０號三樓,3.0,38.0,0,30.45,617414,0.0,,25.082832,121.578725,港墘站出口1,421
房地(土地+建物)+車位,民權東路六段２０３巷１７號五樓之１,5.0,22.0,0,20.39,696472,0.0,,25.067535,121.599097,葫洲站出口2,987
房地(土地+建物),承德路四段３３巷１０號四樓,4.0,37.0,0,39.01,451197,0.0,,25.08055,121.523148,劍潭站出口2,343
房地(土地+建物),稻香路２９之４號四樓,4.0,42.0,0,16.98,441793,0.0,,25.139327,121.490156,復興崗站出口1,513
房地(土地+建物)+車位,明德路２９６號七樓,7.0,6.0,1,23.7,890291,6.63,271493.0,25.115201,121.522395,石牌站出口2,646
房地(土地+建物)+車位,仁愛路二段２０巷５號五樓,5.0,31.0,1,36.91,737781,0.0,,25.037045,121.526339,東門站出口2,338
房地(土地+建物),星雲街１５巷１８弄３３號三樓,3.0,39.0,0,29.41,476045,0.0,,25.079106,121.590575,文德站出口1,499
房地(土地+建物),八德路三段１２巷５弄４４號四樓,4.0,52.0,0,35.27,708910,0.0,,25.047566,121.551851,台北小巨蛋站出口3,445
房地(土地+建物),忠孝東路四段５５３巷２２弄４１號四樓,4.0,44.0,0,27.98,864866,0.0,,25.043625,121.563474,市政府站出口1,317
房地(土地+建物)+車位,溫泉路６８巷６弄８號八樓,8.0,5.0,1,44.07,631699,11.15,233184.0,25.134438,121.505199,新北投站出口1,328
房地(土地+建物)+車位,成福路１９１號十七樓,17.0,26.0,1,94.12,637591,27.0,185185.0,25.040926,121.58893,後山埤站出口3,744
房地(土地+建物)+車位,東新街１１８巷７７號九樓,9.0,10.0,1,39.35,971601,9.5,294737.0,25.045769,121.589573,昆陽站出口1,597
房地(土地+建物),基隆路一段１７２巷３號二樓,2.0,32.0,1,28.92,1002802,0.0,,25.043124,121.564611,市政府站出口1,209
房地(土地+建物),康寧路三段５４之７號四樓之１,4.0,25.0,1,11.62,792012,0.0,,25.071633,121.609291,葫洲站出口1,157
房地(土地+建物),育英街７９號七樓之２,7.0,1.0,1,20.85,801985,0.0,,24.992658,121.538814,景美站出口3,175
房地(土地+建物),福德街２３２巷１６弄１號三樓,3.0,50.0,0,25.99,626376,0.0,,25.039424,121.584567,後山埤站出口2,549
房地(土地+建物)+車位,松山路６７３之３號,1.0,27.0,1,62.92,508559,0.0,,25.033816,121.581288,永春站出口4,901
房地(土地+建物)+車位,石牌路一段１６６巷２８號二樓,2.0,7.0,1,27.08,788500,0.0,,25.113977,121.513757,石牌站出口1,186
房地(土地+建物)+車位,興隆路一段５５巷２７弄３１號三樓,3.0,10.0,1,104.87,606354,27.36,201023.0,25.004565,121.541915,萬隆站出口3,379
房地(土地+建物),懷德街７５巷２３號五樓,5.0,34.0,0,41.37,514615,0.0,,25.11355,121.519055,石牌站出口2,282
房地(土地+建物)+車位,瑞安街１４２巷２０號,1.0,27.0,1,27.63,723843,0.0,,25.02979,121.541753,大安站出口3,388
房地(土地+建物)+車位,松高路８６之１號十二樓,12.0,24.0,1,116.59,1460378,45.37,352656.0,25.038914,121.571598,永春站出口1,424
房地(土地+建物),萬大路２７７巷４８號七樓之１,7.0,39.0,1,14.18,583872,0.0,,25.025447,121.502907,龍山寺站出口3,1117
房地(土地+建物)+車位,經貿二路２４５號二樓之２,2.0,9.0,1,29.48,707366,0.0,,25.06114,121.614489,南港軟體園區站出口1,162
房地(土地+建物),忠孝東路三段２７６巷１２號五樓,5.0,40.0,0,36.88,637241,0.0,,25.040956,121.542372,忠孝復興站出口2,119
房地(土地+建物)+車位,明德路２８號四樓,4.0,6.0,1,92.77,896378,26.7,0.0,25.107193,121.518087,明德站出口1,258
房地(土地+建物),環河南路二段１５８巷３號,1.0,38.0,0,23.86,461000,0.0,,25.035893,121.493892,龍山寺站出口1,570
房地(土地+建物)+車位,福林路１００巷７０號七樓之２,7.0,13.0,1,65.01,945655,10.02,0.0,25.094145,121.533381,士林站出口2,713
房地(土地+建物),大道路２０號,1.0,,0,23.92,1141081,0.0,,25.042067,121.581711,後山埤站出口2,182
房地(土地+建物)+車位,新光路一段６５巷３８號五樓,5.0,28.0,1,65.94,427366,0.0,,24.990703,121.575469,木柵站出口,856
房地(土地+建物),信安街１６５號二樓,2.0,38.0,1,36.15,684729,0.0,,25.022414,121.554848,六張犁站出口,266
房地(土地+建物),金山南路二段１４１巷３２號五樓,5.0,43.0,0,34.51,860641,0.0,,25.02933,121.528138,東門站出口3,484
